run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
segment_qar_cross_mbert,segment,qar,cross_mbert,cross,0.5507,0.4387,0.8333,0.7469,0.3742,0.5503,2.0503,16.6225,0.4989,0.4453,0.8175,0.7664,0.3431,0.5182,2.2555,17.5426,0.5831,,0.6
segment_qar_cross_xlmr,segment,qar,cross_xlmr,cross,0.9085,0.7846,0.9811,0.2358,0.5236,0.7972,0.8506,7.0364,0.7521,0.7591,0.8905,0.3796,0.5036,0.7226,1.6131,11.5815,0.8888,,0.5
segment_qar_dual_gte,segment,qar,dual_gte,dual,0.9093,0.7893,0.9843,0.2264,0.4874,0.8255,0.8160,6.6575,0.7497,0.7007,0.9124,0.4161,0.4599,0.7007,1.4234,10.4197,0.9080,,0.5
segment_qar_dual_mbert,segment,qar,dual_mbert,dual,0.6894,0.5377,0.8915,0.5943,0.3884,0.6619,1.5975,12.8253,0.6486,0.4891,0.8978,0.6423,0.3577,0.6131,1.7518,13.4246,0.7958,,0.7
segment_qar_dual_xlmr,segment,qar,dual_xlmr,dual,0.9160,0.7940,0.9890,0.2186,0.5330,0.8868,0.6494,5.5031,0.8008,0.7080,0.9343,0.3723,0.4088,0.7372,1.3577,10.3163,0.8856,,0.5
segment_ra_cross_gte,segment,ra,cross_gte,cross,0.9474,0.8632,0.9953,0.1415,0.6053,0.8994,0.5613,4.7458,0.7621,0.7299,0.9197,0.3796,0.5766,0.7153,1.4234,10.2068,0.9047,,0.5
segment_ra_cross_mbert,segment,ra,cross_mbert,cross,0.7084,0.5739,0.8978,0.5597,0.4057,0.6588,1.5503,12.4008,0.7012,0.5693,0.9124,0.5547,0.4088,0.6423,1.6496,12.4027,0.7749,,0.5
segment_ra_cross_xlmr,segment,ra,cross_xlmr,cross,0.8705,0.7626,0.9654,0.2783,0.5063,0.7610,1.0189,7.9221,0.7951,0.7299,0.9343,0.3577,0.4818,0.7153,1.3796,9.9878,0.8876,,0.5
segment_ra_dual_gte,segment,ra,dual_gte,dual,0.9188,0.8097,0.9874,0.2028,0.5456,0.8852,0.6494,5.3341,0.7820,0.7518,0.9124,0.3504,0.4891,0.7445,1.2044,9.0633,0.8986,,0.5
segment_ra_dual_mbert,segment,ra,dual_mbert,dual,0.6697,0.5016,0.8978,0.6289,0.3962,0.6541,1.5723,12.6679,0.6391,0.4672,0.9124,0.6496,0.3504,0.6131,1.7153,13.3942,0.7882,,0.5
segment_ra_dual_xlmr,segment,ra,dual_xlmr,dual,0.8860,0.7783,0.9717,0.2516,0.5456,0.8050,0.8789,6.9641,0.7780,0.7007,0.9343,0.3869,0.4380,0.7007,1.4672,10.7786,0.8848,,0.5
