run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
segment_qar_cross_xlmr_maxfeat,segment,qar,cross_xlmr_maxfeat,cross_maxfeat,0.9097,0.8035,0.9827,0.2154,0.4858,0.8160,0.8522,7.0743,0.7134,0.7080,0.8759,0.4380,0.4672,0.6934,1.6277,11.7640,0.8574,,0.5
segment_qar_dual_gte_maxfeat,segment,qar,dual_gte_maxfeat,dual_maxfeat,0.9194,0.8082,0.9858,0.2060,0.4733,0.8192,0.8695,7.0863,0.8131,0.7372,0.9416,0.3358,0.4161,0.7080,1.3066,9.9513,0.8867,,0.5
segment_qar_dual_mbert_maxfeat,segment,qar,dual_mbert_maxfeat,dual_maxfeat,0.6717,0.4874,0.8915,0.6399,0.1855,0.5708,1.9811,17.1024,0.6310,0.4526,0.8832,0.6861,0.2336,0.5182,2.0803,16.9621,0.7478,,0.6
segment_qar_dual_xlmr_maxfeat,segment,qar,dual_xlmr_maxfeat,dual_maxfeat,0.9278,0.8318,0.9906,0.1792,0.5519,0.8459,0.7311,5.9580,0.7982,0.7299,0.9343,0.3504,0.4234,0.6934,1.5109,11.1496,0.9022,,0.5
segment_ra_bilstm_maxfeat,segment,ra,bilstm_maxfeat,bilstm_maxfeat,0.9023,0.7909,0.9796,0.2311,0.5409,0.8113,0.7783,6.3670,0.7500,0.7299,0.9051,0.3942,0.4526,0.7153,1.4161,10.6144,0.8901,,0.5
segment_ra_cross_gte_maxfeat,segment,ra,cross_gte_maxfeat,cross_maxfeat,0.8775,0.7626,0.9686,0.2689,0.5000,0.8019,0.9607,7.6733,0.7901,0.7299,0.9197,0.3577,0.5036,0.7445,1.3358,9.6472,0.8866,,0.5
segment_ra_cross_mbert_maxfeat,segment,ra,cross_mbert_maxfeat,cross_maxfeat,0.6889,0.5393,0.8868,0.5928,0.3664,0.6336,1.8129,14.7988,0.6468,0.4818,0.8613,0.6715,0.3139,0.6058,2.0657,16.0671,0.7513,,0.5
segment_ra_cross_xlmr_maxfeat,segment,ra,cross_xlmr_maxfeat,cross_maxfeat,0.8985,0.7893,0.9796,0.2327,0.5314,0.7799,0.8868,7.0521,0.8296,0.7883,0.9343,0.2920,0.5474,0.7007,1.2628,9.2944,0.8975,,0.5
segment_ra_dual_gte_maxfeat,segment,ra,dual_gte_maxfeat,dual_maxfeat,0.9481,0.8695,0.9953,0.1352,0.5487,0.8711,0.6509,5.3197,0.8057,0.7591,0.9416,0.3212,0.5036,0.7372,1.2482,9.3674,0.9119,,0.5
segment_ra_dual_mbert_maxfeat,segment,ra,dual_mbert_maxfeat,dual_maxfeat,0.7183,0.5110,0.9214,0.5818,0.4434,0.6761,1.4796,11.6766,0.6702,0.4891,0.8978,0.6204,0.4307,0.6569,1.5912,11.7457,0.8306,,0.7
segment_ra_dual_xlmr_maxfeat,segment,ra,dual_xlmr_maxfeat,dual_maxfeat,0.9022,0.7594,0.9843,0.2563,0.5440,0.8396,0.7500,6.1845,0.7383,0.6569,0.9051,0.4526,0.4161,0.6569,1.5693,11.8978,0.8818,,0.5
