run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
segment_qar_dual_gte_maxfeat,segment,qar,dual_gte_maxfeat,dual_maxfeat,0.9312,0.8259,0.9968,0.1773,0.6006,0.8978,0.5879,4.7433,0.8432,0.7111,0.9704,0.3259,0.5630,0.7778,1.0074,8.0864,0.8394,,0.5
segment_qar_dual_mbert_maxfeat,segment,qar,dual_mbert_maxfeat,dual_maxfeat,0.6880,0.5911,0.8898,0.5335,0.4153,0.6613,1.6054,12.5789,0.7095,0.5778,0.9037,0.5259,0.4296,0.6519,1.6370,12.4198,0.6892,,0.6
segment_qar_dual_xlmr_maxfeat,segment,qar,dual_xlmr_maxfeat,dual_maxfeat,0.9392,0.8578,0.9936,0.1486,0.5990,0.8690,0.6118,5.0308,0.7950,0.7259,0.9407,0.3481,0.5259,0.7407,1.2296,9.3395,0.8277,,0.5
segment_ra_bilstm_maxfeat,segment,ra,bilstm_maxfeat,bilstm_maxfeat,0.8608,0.7284,0.9728,0.3003,0.4521,0.7556,1.0367,8.3910,0.7679,0.6815,0.9037,0.4148,0.4444,0.6963,1.3926,11.1111,0.8055,,0.7
segment_ra_cross_gte_maxfeat,segment,ra,cross_gte_maxfeat,cross_maxfeat,0.9104,0.8067,0.9872,0.2077,0.5495,0.8738,0.7109,5.8976,0.8415,0.7185,0.9704,0.3259,0.5037,0.7778,1.0370,8.1790,0.8502,,0.5
segment_ra_cross_mbert_maxfeat,segment,ra,cross_mbert_maxfeat,cross_maxfeat,0.5608,0.4601,0.8578,0.6885,0.2157,0.5495,2.1565,18.7418,0.5256,0.4963,0.8222,0.6889,0.1556,0.5185,2.3926,20.6905,0.5573,,0.4
segment_ra_cross_xlmr_maxfeat,segment,ra,cross_xlmr_maxfeat,cross_maxfeat,0.8638,0.7843,0.9617,0.2588,0.5016,0.7732,1.0783,8.7608,0.7805,0.7333,0.9333,0.3556,0.5259,0.7111,1.3259,10.3025,0.8202,,0.7
segment_ra_dual_gte_maxfeat,segment,ra,dual_gte_maxfeat,dual_maxfeat,0.9516,0.8754,0.9984,0.1262,0.6677,0.9137,0.4633,3.9177,0.8166,0.7481,0.9556,0.3185,0.5926,0.8000,0.9333,7.2407,0.8464,,0.5
segment_ra_dual_mbert_maxfeat,segment,ra,dual_mbert_maxfeat,dual_maxfeat,0.7247,0.5990,0.9265,0.4808,0.4169,0.6629,1.5000,11.9358,0.7077,0.5926,0.9111,0.5037,0.4222,0.6370,1.5926,12.5679,0.7270,,0.5
segment_ra_dual_xlmr_maxfeat,segment,ra,dual_xlmr_maxfeat,dual_maxfeat,0.9291,0.8227,0.9952,0.1821,0.4776,0.8450,0.7812,6.7334,0.8134,0.7481,0.9481,0.3185,0.4519,0.7704,1.2074,9.7778,0.8485,,0.5
