run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_bilstm,raw,ra,bilstm,bilstm,0.9156,0.8195,0.9904,0.1917,0.5479,0.8419,0.7188,6.0094,0.8186,0.7704,0.9481,0.2963,0.5037,0.7704,1.0593,8.2037,0.7520,20,195.3
raw_qar_bilstm,raw,qar,bilstm,bilstm,0.7467,0.6134,0.9537,0.4409,0.4105,0.6230,1.4169,11.4487,0.7491,0.6074,0.9556,0.4444,0.4444,0.6148,1.4741,11.4444,0.6671,12,158.1
clean_ra_bilstm,clean,ra,bilstm,bilstm,0.9057,0.7875,0.9920,0.2204,0.5575,0.8435,0.7284,5.9336,0.8448,0.7481,0.9630,0.2963,0.5407,0.7704,1.1037,8.5123,0.7971,20,194.6
clean_qar_bilstm,clean,qar,bilstm,bilstm,0.8477,0.7157,0.9712,0.3147,0.4073,0.7556,1.0974,8.9381,0.7949,0.6444,0.9481,0.4074,0.4074,0.6889,1.3630,10.5556,0.6985,18,195.4
segment_ra_bilstm,segment,ra,bilstm,bilstm,0.8896,0.7732,0.9840,0.2428,0.5495,0.8355,0.7668,6.2397,0.7860,0.7185,0.9259,0.3630,0.5185,0.7185,1.2000,9.3519,0.7854,20,204.3
segment_qar_bilstm,segment,qar,bilstm,bilstm,0.7806,0.6438,0.9457,0.4121,0.3450,0.6805,1.4201,11.7017,0.7472,0.6444,0.9185,0.4370,0.4074,0.6444,1.4741,11.4259,0.6561,17,261.4
