run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
clean_qar_bilstm,clean,qar,bilstm,bilstm,0.6857,0.5048,0.9287,0.5785,0.3418,0.6147,1.5242,12.8908,0.6622,0.5562,0.9101,0.5562,0.3820,0.6124,1.6292,13.1227,0.6876,,0.4
clean_ra_bilstm,clean,ra,bilstm,bilstm,0.7437,0.6208,0.9408,0.4444,0.3551,0.6606,1.3696,11.6227,0.6634,0.6573,0.8933,0.4775,0.3708,0.6461,1.6742,13.3848,0.6596,,0.4
raw_qar_bilstm,raw,qar,bilstm,bilstm,0.7548,0.6304,0.9396,0.4336,0.3551,0.6329,1.4022,11.7344,0.7086,0.6348,0.9157,0.4607,0.4326,0.6573,1.5169,11.9944,0.6737,,0.4
raw_ra_bilstm,raw,ra,bilstm,bilstm,0.7980,0.6582,0.9517,0.3925,0.4263,0.7005,1.1594,9.9510,0.7232,0.6742,0.8933,0.4438,0.4213,0.7191,1.4607,11.4607,0.7288,,0.4
segment_qar_bilstm,segment,qar,bilstm,bilstm,0.7193,0.5785,0.9444,0.4903,0.3490,0.6546,1.3998,11.9155,0.6026,0.5787,0.9045,0.5618,0.3989,0.6517,1.6404,13.1227,0.7078,,0.3
segment_ra_bilstm,segment,ra,bilstm,bilstm,0.7244,0.6341,0.9130,0.4614,0.3623,0.6256,1.4034,11.8763,0.6514,0.6404,0.8764,0.5056,0.3652,0.6180,1.6067,12.7715,0.6707,,0.3
