run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
clean_qar_bilstm,clean,qar,bilstm,bilstm,0.8481,0.7138,0.9654,0.3223,0.4481,0.7154,1.1415,9.2653,0.6729,0.6642,0.8905,0.4818,0.3869,0.6058,1.8029,13.7470,0.8364,,0.3
clean_ra_bilstm,clean,ra,bilstm,bilstm,0.8744,0.7469,0.9780,0.2767,0.5126,0.8019,0.8648,7.0667,0.7286,0.6350,0.9197,0.4599,0.4672,0.6861,1.5547,11.6910,0.8400,,0.4
raw_qar_bilstm,raw,qar,bilstm,bilstm,0.8423,0.7091,0.9607,0.3318,0.3742,0.7075,1.2783,10.4013,0.7468,0.6861,0.9124,0.4161,0.3723,0.6642,1.6788,12.7981,0.8485,,0.3
raw_ra_bilstm,raw,ra,bilstm,bilstm,0.9031,0.8066,0.9811,0.2154,0.5755,0.8443,0.7390,6.0040,0.7412,0.7445,0.8905,0.3869,0.4745,0.7080,1.4307,10.5049,0.8826,,0.3
segment_qar_bilstm,segment,qar,bilstm,bilstm,0.5687,0.4796,0.8035,0.7437,0.3522,0.4796,2.0519,17.0536,0.5669,0.5328,0.7737,0.7153,0.3504,0.4599,2.1533,17.4209,0.7068,,0.3
segment_ra_bilstm,segment,ra,bilstm,bilstm,0.7542,0.6447,0.9135,0.4560,0.3632,0.6399,1.5865,13.0206,0.7553,0.6715,0.9124,0.4380,0.3358,0.6423,1.6861,13.0839,0.8113,,0.3
