run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_tfidf_svr_maxfeat,raw,ra,tfidf_svr_maxfeat,classical_v03,0.8358,0.7089,0.9722,0.3188,0.2150,0.7319,1.1763,10.8215,0.7711,0.6798,0.9438,0.3764,0.2809,0.7079,1.4270,12.3676,0.6450,,110.7
raw_qar_tfidf_svr_maxfeat,raw,qar,tfidf_svr_maxfeat,classical_v03,0.8336,0.7101,0.9698,0.3200,0.1944,0.7548,1.1872,11.2362,0.7719,0.6798,0.9438,0.3764,0.2697,0.7022,1.4157,12.5127,0.6832,,110.2
clean_ra_tfidf_svr_maxfeat,clean,ra,tfidf_svr_maxfeat,classical_v03,0.8376,0.7126,0.9722,0.3152,0.2271,0.7609,1.1437,10.4431,0.7711,0.6798,0.9438,0.3764,0.2978,0.7022,1.3989,11.8807,0.6582,,116.0
clean_qar_tfidf_svr_maxfeat,clean,qar,tfidf_svr_maxfeat,classical_v03,0.8329,0.7089,0.9698,0.3213,0.1860,0.7403,1.2150,11.5240,0.7750,0.6854,0.9438,0.3708,0.2640,0.7079,1.3876,12.3816,0.6759,,109.7
segment_ra_tfidf_svr_maxfeat,segment,ra,tfidf_svr_maxfeat,classical_v03,0.8358,0.7126,0.9710,0.3164,0.2343,0.7391,1.1630,10.6795,0.7646,0.6742,0.9438,0.3820,0.2472,0.7191,1.4326,12.5314,0.6654,,114.5
segment_qar_tfidf_svr_maxfeat,segment,qar,tfidf_svr_maxfeat,classical_v03,0.8315,0.7077,0.9698,0.3225,0.2029,0.7524,1.1969,11.2634,0.7677,0.6742,0.9438,0.3820,0.2640,0.7247,1.3933,12.2459,0.6833,,157.5
