run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_bilstm,raw,ra,bilstm,bilstm,0.7917,0.6618,0.9553,0.3853,0.4034,0.6896,1.2234,10.3767,0.7290,0.6629,0.9213,0.4270,0.4213,0.6910,1.5000,11.6948,0.6780,14,26.1
raw_qar_bilstm,raw,qar,bilstm,bilstm,0.7835,0.6220,0.9686,0.4106,0.3841,0.6920,1.2210,10.2831,0.6686,0.5899,0.8989,0.5112,0.4607,0.6742,1.4551,11.3530,0.6744,19,26.7
clean_ra_bilstm,clean,ra,bilstm,bilstm,0.6941,0.5688,0.9336,0.5036,0.3430,0.6208,1.5181,12.7901,0.6506,0.6124,0.9045,0.5056,0.3764,0.6348,1.6404,13.0056,0.6124,8,16.8
clean_qar_bilstm,clean,qar,bilstm,bilstm,0.8156,0.6594,0.9686,0.3720,0.4058,0.7283,1.1232,9.5887,0.7779,0.6573,0.9438,0.3989,0.4157,0.6798,1.3764,11.0861,0.6872,19,27.7
segment_ra_bilstm,segment,ra,bilstm,bilstm,0.7494,0.6002,0.9493,0.4541,0.3877,0.6401,1.3587,11.4526,0.7225,0.5955,0.9326,0.4775,0.3876,0.6517,1.5562,12.2425,0.6439,12,34.9
segment_qar_bilstm,segment,qar,bilstm,bilstm,0.4984,0.3986,0.8973,0.7089,0.2041,0.4903,1.9855,17.3805,0.4897,0.4607,0.8820,0.6685,0.2697,0.5506,1.9326,16.0112,0.4983,6,26.8
